,occurred_date_time,latitude,longitude,hour,item_number,occurred_date,occurred_time
9519,2018-10-12 17:15:00,29.9562778,-90.0677477,17,j2853318,2018-10-12,17:15:00
9525,2018-10-12 17:15:00,29.9562778,-90.0677477,17,j2853318,2018-10-12,17:15:00
9531,2018-10-12 17:15:00,29.9515905,-90.1252459,17,l0355718,2018-10-12,17:15:00
9542,2018-10-13 14:00:00,29.969793,-90.1057635,14,l3791318,2018-10-13,14:00:00
9558,2018-10-13 15:20:00,29.969793,-90.1057635,15,l3791318,2018-10-13,15:20:00
9574,2018-10-13 16:55:00,29.969793,-90.1057635,16,l3791318,2018-10-13,16:55:00
9590,2018-10-13 16:55:00,29.969793,-90.1057635,16,l3791318,2018-10-13,16:55:00
9616,2018-10-14 10:00:00,29.9434175,-90.0886346,10,l2754218,2018-10-14,10:00:00
9618,2018-10-14 10:23:00,29.9803594,-90.0814826,10,j2752518,2018-10-14,10:23:00
9732,2018-10-15 16:33:00,30.0449725,-89.9841227,16,l2296818,2018-10-15,16:33:00
9742,2018-10-15 17:15:00,30.0449725,-89.9841227,17,l2296818,2018-10-15,17:15:00
9752,2018-10-15 17:15:00,29.9355611,-90.0882149,17,j1100218,2018-10-15,17:15:00
9753,2018-10-15 17:15:00,29.9582058,-90.0705681,17,j0759818,2018-10-15,17:15:00
9755,2018-10-15 17:15:00,29.9582058,-90.0705681,17,j0759818,2018-10-15,17:15:00
9757,2018-10-15 17:15:00,29.9984885,-90.0500148,17,j2250118,2018-10-15,17:15:00
9758,2018-10-15 17:15:00,29.9332312,-90.0841896,17,h2371618,2018-10-15,17:15:00
9759,2018-10-15 17:15:00,29.9695151,-90.0838153,17,l2700618,2018-10-15,17:15:00
9760,2018-10-15 17:15:00,29.9538711,-90.0698991,17,j1885718,2018-10-15,17:15:00
9768,2018-10-15 17:15:00,29.9538711,-90.0698991,17,j1885718,2018-10-15,17:15:00
9776,2018-10-15 17:15:00,29.9538711,-90.0698991,17,j1885718,2018-10-15,17:15:00
9784,2018-10-15 18:34:00,29.9538711,-90.0698991,18,j1885718,2018-10-15,18:34:00
9792,2018-10-15 18:34:00,29.9538711,-90.0698991,18,j1885718,2018-10-15,18:34:00
9800,2018-10-15 18:34:00,29.9538711,-90.0698991,18,j1885718,2018-10-15,18:34:00
9808,2018-10-15 18:34:00,29.9538711,-90.0698991,18,j1885718,2018-10-15,18:34:00
9816,2018-10-15 18:34:00,29.9538711,-90.0698991,18,j1885718,2018-10-15,18:34:00
9824,2018-10-15 18:34:00,29.9571463,-90.0727351,18,j2758718,2018-10-15,18:34:00
9825,2018-10-15 18:34:00,29.940094,-90.103321,18,i3699118,2018-10-15,18:34:00
9828,2018-10-15 18:34:00,29.940094,-90.103321,18,i3699118,2018-10-15,18:34:00
9835,2018-10-16 08:21:00,29.9574487,-90.0654345,8,e0508418,2018-10-16,08:21:00
9836,2018-10-16 11:00:00,29.9547116,-90.069155,11,j3479318,2018-10-16,11:00:00
9837,2018-10-16 11:00:00,29.9562778,-90.0677477,11,g3338718,2018-10-16,11:00:00
9849,2018-10-16 11:00:00,29.9562778,-90.0677477,11,g3338718,2018-10-16,11:00:00
9873,2018-10-16 11:00:00,29.9562778,-90.0677477,11,g3338718,2018-10-16,11:00:00
9885,2018-10-16 15:48:00,29.9562778,-90.0677477,15,g3338718,2018-10-16,15:48:00
9909,2018-10-16 15:48:00,29.9562778,-90.0677477,15,g3338718,2018-10-16,15:48:00
9957,2018-10-17 11:02:00,29.9562778,-90.0677477,11,g3338718,2018-10-17,11:02:00
9981,2018-10-17 11:02:00,29.9547116,-90.069155,11,j2914718,2018-10-17,11:02:00
9982,2018-10-17 11:02:00,29.947872,-90.0711111,11,i2526018,2018-10-17,11:02:00
10002,2018-10-17 12:00:00,29.947872,-90.0711111,12,i2526018,2018-10-17,12:00:00
10022,2018-10-17 12:00:00,29.947872,-90.0711111,12,i2526018,2018-10-17,12:00:00
10082,2018-10-18 13:45:00,30.0308021,-89.9853646,13,j0321218,2018-10-18,13:45:00
10084,2018-10-18 16:42:00,30.0308021,-89.9853646,16,j0321218,2018-10-18,16:42:00
10086,2018-10-18 16:42:00,29.9527342,-90.0525218,16,j2854018,2018-10-18,16:42:00
10092,2018-10-18 17:58:00,29.9527342,-90.0525218,17,j2854018,2018-10-18,17:58:00
10122,2018-10-19 11:30:00,29.9681877,-90.0224016,11,j0845818,2018-10-19,11:30:00
10145,2018-10-21 11:57:00,29.9479413,-90.0836784,11,k2973818,2018-10-21,11:57:00
10154,2018-10-21 11:57:00,29.9479413,-90.0836784,11,k2973818,2018-10-21,11:57:00
10163,2018-10-21 11:57:00,29.9479413,-90.0836784,11,k2973818,2018-10-21,11:57:00
10172,2018-10-21 13:57:00,29.9479413,-90.0836784,13,k2973818,2018-10-21,13:57:00
10181,2018-10-21 13:57:00,29.9479413,-90.0836784,13,k2973818,2018-10-21,13:57:00
10217,2018-10-22 13:15:00,29.9352198,-90.0258481,13,j3357318,2018-10-22,13:15:00
10218,2018-10-22 13:15:00,29.9665542,-90.0866156,13,j3486718,2018-10-22,13:15:00
10221,2018-10-22 13:15:00,29.9665542,-90.0866156,13,j3486718,2018-10-22,13:15:00
10224,2018-10-22 13:15:00,29.9665542,-90.0866156,13,j3486718,2018-10-22,13:15:00
10227,2018-10-22 15:37:00,29.9665153,-90.0646093,15,j3688618,2018-10-22,15:37:00
10228,2018-10-22 18:24:00,29.961054,-90.0347944,18,i0818518,2018-10-22,18:24:00
10229,2018-10-22 18:24:00,29.9354461,-90.0838208,18,j0519318,2018-10-22,18:24:00
10233,2018-10-23 11:02:00,30.0675894,-89.9503215,11,j1091918,2018-10-23,11:02:00
10235,2018-10-23 11:02:00,29.9547116,-90.069155,11,j3747818,2018-10-23,11:02:00
10236,2018-10-23 11:02:00,29.971174,-90.06731769999999,11,j3353618,2018-10-23,11:02:00
10237,2018-10-23 11:02:00,29.9576267,-90.06796349999999,11,i2161318,2018-10-23,11:02:00
10246,2018-10-23 11:02:00,29.9423127,-90.0732481,11,j2626118,2018-10-23,11:02:00
10249,2018-10-23 11:02:00,29.9423127,-90.0732481,11,j2626118,2018-10-23,11:02:00
10252,2018-10-23 11:10:00,29.9423127,-90.0732481,11,j2626118,2018-10-23,11:10:00
10255,2018-10-23 11:10:00,30.0166701,-90.0013797,11,l2123918,2018-10-23,11:10:00
10256,2018-10-23 11:10:00,29.9537072,-90.0700564,11,j2470718,2018-10-23,11:10:00
10257,2018-10-23 11:10:00,30.0028518,-90.0620198,11,l4058918,2018-10-23,11:10:00
10259,2018-10-23 11:10:00,30.0028518,-90.0620198,11,l4058918,2018-10-23,11:10:00
10261,2018-10-23 11:10:00,29.9547116,-90.069155,11,h2189518,2018-10-23,11:10:00
10282,2018-10-24 13:41:00,29.9665542,-90.0866156,13,j2944618,2018-10-24,13:41:00
10300,2018-10-24 13:41:00,29.9570331,-90.06707469999999,13,j3448018,2018-10-24,13:41:00
10302,2018-10-24 13:41:00,29.9570331,-90.06707469999999,13,j3448018,2018-10-24,13:41:00
10304,2018-10-24 16:33:00,29.9274698,-90.0723681,16,f1339618,2018-10-24,16:33:00
10305,2018-10-24 17:01:00,29.9272938,-90.1056649,17,k2649218,2018-10-24,17:01:00
10407,2018-10-26 11:00:00,29.9569808,-90.1038264,11,j1419318,2018-10-26,11:00:00
10423,2018-10-26 11:00:00,29.9569808,-90.1038264,11,j1419318,2018-10-26,11:00:00
10439,2018-10-26 11:30:00,29.9569808,-90.1038264,11,j1419318,2018-10-26,11:30:00
10584,2018-10-28 17:50:00,29.9386892,-90.0890123,17,h3266418,2018-10-28,17:50:00
10585,2018-10-28 17:50:00,29.9400743,-90.1146164,17,k0188218,2018-10-28,17:50:00
10628,2018-10-29 13:00:00,29.9743819,-90.0402887,13,e1990118,2018-10-29,13:00:00
10631,2018-10-29 15:01:00,29.9743819,-90.0402887,15,e1990118,2018-10-29,15:01:00
10634,2018-10-29 16:29:00,29.9743819,-90.0402887,16,e1990118,2018-10-29,16:29:00
10642,2018-10-31 08:42:00,29.9172993,-89.9772803,8,g3665518,2018-10-31,08:42:00
10648,2018-10-31 17:00:00,29.9172993,-89.9772803,17,g3665518,2018-10-31,17:00:00
10692,2018-11-01 07:34:00,29.9940309,-90.0564037,7,k0364318,2018-11-01,07:34:00
10702,2018-11-01 07:34:00,29.9940309,-90.0564037,7,k0364318,2018-11-01,07:34:00
10712,2018-11-02 10:00:00,29.9940309,-90.0564037,10,k0364318,2018-11-02,10:00:00
10722,2018-11-02 10:00:00,29.9940309,-90.0564037,10,k0364318,2018-11-02,10:00:00
10732,2018-11-02 10:00:00,29.9940309,-90.0564037,10,k0364318,2018-11-02,10:00:00
10742,2018-11-02 16:15:00,29.9940309,-90.0564037,16,k0364318,2018-11-02,16:15:00
10752,2018-11-02 16:15:00,29.9940309,-90.0564037,16,k0364318,2018-11-02,16:15:00
10791,2018-11-03 16:18:00,30.0247568,-89.9829568,16,l3222618,2018-11-03,16:18:00
10797,2018-11-03 16:18:00,30.0247568,-89.9829568,16,l3222618,2018-11-03,16:18:00
10803,2018-11-03 16:18:00,30.0247568,-89.9829568,16,l3222618,2018-11-03,16:18:00
10809,2018-11-03 16:18:00,30.0247568,-89.9829568,16,l3222618,2018-11-03,16:18:00
10815,2018-11-03 16:18:00,30.0247568,-89.9829568,16,l3222618,2018-11-03,16:18:00
10821,2018-11-03 16:18:00,30.0247568,-89.9829568,16,l3222618,2018-11-03,16:18:00
10827,2018-11-03 16:18:00,29.95106579999999,-90.0715323,16,j3944218,2018-11-03,16:18:00
10828,2018-11-03 16:18:00,29.9917225,-90.1018135,16,k0505718,2018-11-03,16:18:00
10836,2018-11-03 16:18:00,29.9917225,-90.1018135,16,k0505718,2018-11-03,16:18:00
10844,2018-11-03 16:18:00,29.9547116,-90.069155,16,l1187918,2018-11-03,16:18:00
10856,2018-11-03 16:45:00,29.9547116,-90.069155,16,l1187918,2018-11-03,16:45:00
10868,2018-11-03 17:45:00,29.9547116,-90.069155,17,l1187918,2018-11-03,17:45:00
10880,2018-11-03 18:05:00,29.9547116,-90.069155,18,l1187918,2018-11-03,18:05:00
10892,2018-11-03 18:05:00,29.9547116,-90.069155,18,l1187918,2018-11-03,18:05:00
10904,2018-11-03 18:05:00,29.9547116,-90.069155,18,l1187918,2018-11-03,18:05:00
10952,2018-11-04 00:10:00,29.9547116,-90.069155,0,l1187918,2018-11-04,00:10:00
11029,2018-11-04 13:46:00,29.9671606,-90.0791464,13,l3493218,2018-11-04,13:46:00
11048,2018-11-05 11:25:00,29.9830342,-90.0376839,11,k0565018,2018-11-05,11:25:00
11054,2018-11-05 11:25:00,29.9830342,-90.0376839,11,k0565018,2018-11-05,11:25:00
11060,2018-11-05 11:25:00,29.9830342,-90.0376839,11,k0565018,2018-11-05,11:25:00
11066,2018-11-05 11:25:00,29.9547116,-90.069155,11,i0622518,2018-11-05,11:25:00
11072,2018-11-05 11:25:00,29.9547116,-90.069155,11,i0622518,2018-11-05,11:25:00
11078,2018-11-05 11:25:00,29.9547116,-90.069155,11,i0622518,2018-11-05,11:25:00
11084,2018-11-05 14:17:00,29.9547116,-90.069155,14,i0622518,2018-11-05,14:17:00
11102,2018-11-06 00:00:00,29.9224024,-90.0173925,0,j2477018,2018-11-06,00:00:00
11133,2018-11-06 13:42:00,30.0620137,-89.9620113,13,j3573018,2018-11-06,13:42:00
11143,2018-11-06 15:08:00,30.0620137,-89.9620113,15,j3573018,2018-11-06,15:08:00
11153,2018-11-06 15:08:00,30.0620137,-89.9620113,15,j3573018,2018-11-06,15:08:00
11163,2018-11-06 18:00:00,30.0620137,-89.9620113,18,j3573018,2018-11-06,18:00:00
11173,2018-11-06 18:00:00,30.0620137,-89.9620113,18,j3573018,2018-11-06,18:00:00
11183,2018-11-06 18:00:00,30.0620137,-89.9620113,18,j3573018,2018-11-06,18:00:00
11193,2018-11-06 18:00:00,30.0620137,-89.9620113,18,j3573018,2018-11-06,18:00:00
11207,2018-11-07 00:00:00,29.9830342,-90.0376839,0,g2584518,2018-11-07,00:00:00
11215,2018-11-07 17:54:00,29.9406786,-90.0999442,17,k0923718,2018-11-07,17:54:00
11219,2018-11-07 18:40:00,29.9406786,-90.0999442,18,k0923718,2018-11-07,18:40:00
11223,2018-11-07 18:40:00,29.9406786,-90.0999442,18,k0923718,2018-11-07,18:40:00
11227,2018-11-07 18:40:00,29.9618184,-90.0905196,18,j1542018,2018-11-07,18:40:00
11268,2018-11-08 00:56:00,29.9570331,-90.06707469999999,0,k0652518,2018-11-08,00:56:00
11269,2018-11-08 00:56:00,29.9326043,-90.0285942,0,k0399218,2018-11-08,00:56:00
11274,2018-11-08 12:15:00,29.9570331,-90.06707469999999,12,l3761618,2018-11-08,12:15:00
11278,2018-11-08 12:15:00,29.9570331,-90.06707469999999,12,l3761618,2018-11-08,12:15:00
11282,2018-11-08 12:15:00,29.9570331,-90.06707469999999,12,l3761618,2018-11-08,12:15:00
11286,2018-11-08 13:00:00,29.9237102,-90.0066438,13,k0882418,2018-11-08,13:00:00
11287,2018-11-08 13:00:00,29.9547116,-90.069155,13,k1344118,2018-11-08,13:00:00
11291,2018-11-08 13:00:00,29.9547116,-90.069155,13,k1344118,2018-11-08,13:00:00
11295,2018-11-08 13:00:00,29.9547116,-90.069155,13,k1344118,2018-11-08,13:00:00
11299,2018-11-08 15:30:00,29.9547116,-90.069155,15,k1344118,2018-11-08,15:30:00
11303,2018-11-08 15:30:00,30.0212488,-90.0227379,15,l2584318,2018-11-08,15:30:00
11306,2018-11-10 18:10:00,29.9350399,-90.1059266,18,k0041618,2018-11-10,18:10:00
11317,2018-11-11 13:45:00,29.9169379,-90.1034754,13,k0997318,2018-11-11,13:45:00
11321,2018-11-11 13:45:00,29.9169379,-90.1034754,13,k0997318,2018-11-11,13:45:00
11325,2018-11-11 13:45:00,29.9169379,-90.1034754,13,k0997318,2018-11-11,13:45:00
11329,2018-11-11 14:16:00,29.9169379,-90.1034754,14,k0997318,2018-11-11,14:16:00
11333,2018-11-11 14:16:00,29.9690663,-90.0865692,14,k0585618,2018-11-11,14:16:00
11335,2018-11-12 09:20:00,29.9355767,-90.0803738,9,l0019718,2018-11-12,09:20:00
11344,2018-11-12 09:20:00,29.940511,-90.076218,9,k0992018,2018-11-12,09:20:00
11347,2018-11-12 09:20:00,29.940511,-90.076218,9,k0992018,2018-11-12,09:20:00
11350,2018-11-12 09:20:00,29.940511,-90.076218,9,k0992018,2018-11-12,09:20:00
11353,2018-11-12 16:45:00,29.967587,-90.086426,16,k1493918,2018-11-12,16:45:00
11357,2018-11-12 16:45:00,29.967587,-90.086426,16,k1493918,2018-11-12,16:45:00
11361,2018-11-12 16:45:00,29.967587,-90.086426,16,k1493918,2018-11-12,16:45:00
11365,2018-11-12 16:45:00,29.967587,-90.086426,16,k1493918,2018-11-12,16:45:00
11369,2018-11-12 16:45:00,29.9647395,-90.0687916,16,k0263118,2018-11-12,16:45:00
11372,2018-11-12 16:45:00,29.9647395,-90.0687916,16,k0263118,2018-11-12,16:45:00
11375,2018-11-12 16:45:00,29.9647395,-90.0687916,16,k0263118,2018-11-12,16:45:00
11378,2018-11-12 16:45:00,30.0317603,-89.9723646,16,k1014718,2018-11-12,16:45:00
11380,2018-11-12 16:45:00,30.0317603,-89.9723646,16,k1014718,2018-11-12,16:45:00
11424,2018-11-13 16:45:00,29.9670288,-90.1054908,16,h2235918,2018-11-13,16:45:00
11438,2018-11-13 16:45:00,29.9670288,-90.1054908,16,h2235918,2018-11-13,16:45:00
11452,2018-11-13 16:45:00,29.9670288,-90.1054908,16,h2235918,2018-11-13,16:45:00
11466,2018-11-13 18:20:00,29.9670288,-90.1054908,18,h2235918,2018-11-13,18:20:00
11480,2018-11-13 18:20:00,29.9670288,-90.1054908,18,h2235918,2018-11-13,18:20:00
11494,2018-11-13 18:20:00,29.9670288,-90.1054908,18,h2235918,2018-11-13,18:20:00
11508,2018-11-13 18:20:00,29.9670288,-90.1054908,18,h2235918,2018-11-13,18:20:00
11522,2018-11-13 18:20:00,29.9670288,-90.1054908,18,h2235918,2018-11-13,18:20:00
11536,2018-11-14 15:41:00,29.9670288,-90.1054908,15,h2235918,2018-11-14,15:41:00
11550,2018-11-14 15:41:00,29.9670288,-90.1054908,15,h2235918,2018-11-14,15:41:00
11564,2018-11-14 16:37:00,29.9670288,-90.1054908,16,h2235918,2018-11-14,16:37:00
11578,2018-11-14 17:55:00,29.9237102,-90.0066438,17,k1596518,2018-11-14,17:55:00
11581,2018-11-14 17:55:00,29.9237102,-90.0066438,17,k1596518,2018-11-14,17:55:00
11584,2018-11-15 00:14:00,29.9237102,-90.0066438,0,k1596518,2018-11-15,00:14:00
11625,2018-11-15 16:17:00,29.9526251,-90.0707074,16,f1759518,2018-11-15,16:17:00
11627,2018-11-15 17:15:00,29.9496,-90.046077,17,k1797118,2018-11-15,17:15:00
11630,2018-11-15 18:05:00,29.9496,-90.046077,18,k1797118,2018-11-15,18:05:00
11633,2018-11-15 18:17:00,29.9496,-90.046077,18,k1797118,2018-11-15,18:17:00
11636,2018-11-15 18:45:00,29.9554847,-90.0684526,18,k1399118,2018-11-15,18:45:00
11645,2018-11-17 00:00:00,29.9571302,-90.0624389,0,k0418418,2018-11-17,00:00:00
11647,2018-11-17 00:00:00,29.9571302,-90.0624389,0,k0418418,2018-11-17,00:00:00
11649,2018-11-17 16:48:00,29.9547116,-90.069155,16,j3480518,2018-11-17,16:48:00
11653,2018-11-17 18:15:00,29.9266718,-90.1008088,18,h3827018,2018-11-17,18:15:00
11678,2018-11-18 07:20:00,29.9497074,-90.088715,7,k2449218,2018-11-18,07:20:00
11686,2018-11-18 15:23:00,29.9497074,-90.088715,15,k2449218,2018-11-18,15:23:00
11694,2018-11-18 15:23:00,29.9497074,-90.088715,15,k2449218,2018-11-18,15:23:00
11702,2018-11-18 15:23:00,29.9497074,-90.088715,15,k2449218,2018-11-18,15:23:00
11710,2018-11-18 15:23:00,29.9497074,-90.088715,15,k2449218,2018-11-18,15:23:00
11718,2018-11-18 15:23:00,29.9547116,-90.069155,15,k2361518,2018-11-18,15:23:00
11720,2018-11-18 15:23:00,29.9547116,-90.069155,15,k2361518,2018-11-18,15:23:00
11722,2018-11-18 15:23:00,29.9684843,-90.0840786,15,i2500918,2018-11-18,15:23:00
11738,2018-11-18 15:23:00,29.9665542,-90.0866156,15,d1001618,2018-11-18,15:23:00
11747,2018-11-18 15:35:00,29.9357438,-90.0791564,15,k1297818,2018-11-18,15:35:00
11748,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11763,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11778,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11793,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11808,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11823,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11838,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11853,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11868,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11883,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11898,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11913,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11928,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11943,2018-11-18 15:35:00,29.9961754,-90.0591483,15,k2450518,2018-11-18,15:35:00
11958,2018-11-18 18:00:00,29.9961754,-90.0591483,18,k2450518,2018-11-18,18:00:00
11973,2018-11-18 18:00:00,29.967587,-90.086426,18,k2058618,2018-11-18,18:00:00
11976,2018-11-19 13:39:00,29.9940309,-90.0564037,13,k2049718,2018-11-19,13:39:00
11977,2018-11-19 14:12:00,29.9360921,-90.0276944,14,j1722418,2018-11-19,14:12:00
12076,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12157,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12238,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12319,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12400,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12481,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12562,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12643,2018-11-20 00:01:00,29.936456,-90.026733,0,k1562118,2018-11-20,00:01:00
12724,2018-11-20 00:01:00,29.9547116,-90.069155,0,a3354319,2018-11-20,00:01:00
12728,2018-11-20 00:01:00,29.9547116,-90.069155,0,a3354319,2018-11-20,00:01:00
12732,2018-11-20 00:01:00,29.9547116,-90.069155,0,a3354319,2018-11-20,00:01:00
12736,2018-11-20 00:01:00,29.9547116,-90.069155,0,a3354319,2018-11-20,00:01:00
12743,2018-11-20 15:27:00,29.9043332,-89.9923507,15,f3337018,2018-11-20,15:27:00
12746,2018-11-20 15:27:00,29.9043332,-89.9923507,15,f3337018,2018-11-20,15:27:00
12749,2018-11-20 15:27:00,30.0202249,-90.1165083,15,h0709418,2018-11-20,15:27:00
12750,2018-11-20 15:27:00,29.9043332,-89.9923507,15,l2522118,2018-11-20,15:27:00
12752,2018-11-20 15:27:00,29.9043332,-89.9923507,15,l2522118,2018-11-20,15:27:00
12754,2018-11-20 15:27:00,29.9984885,-90.0500148,15,k2598418,2018-11-20,15:27:00
12799,2018-11-23 12:40:00,29.9547116,-90.069155,12,k0449118,2018-11-23,12:40:00
12811,2018-11-24 12:00:00,29.9547116,-90.069155,12,k2863218,2018-11-24,12:00:00
12817,2018-11-25 07:00:00,29.9733849,-90.0741859,7,k3624218,2018-11-25,07:00:00
12835,2018-11-26 00:55:00,29.9618184,-90.0905196,0,j1807518,2018-11-26,00:55:00
12837,2018-11-26 00:55:00,29.9571463,-90.0727351,0,k2560218,2018-11-26,00:55:00
12838,2018-11-26 00:55:00,29.9233153,-89.9838053,0,l3241618,2018-11-26,00:55:00
12842,2018-11-26 00:55:00,29.9233153,-89.9838053,0,l3241618,2018-11-26,00:55:00
12846,2018-11-26 00:55:00,29.9233153,-89.9838053,0,l3241618,2018-11-26,00:55:00
12850,2018-11-26 00:55:00,29.9233153,-89.9838053,0,l3241618,2018-11-26,00:55:00
12854,2018-11-26 00:55:00,29.9937451,-90.1072504,0,j0194718,2018-11-26,00:55:00
12872,2018-11-26 00:55:00,29.9937451,-90.1072504,0,j0194718,2018-11-26,00:55:00
12890,2018-11-26 00:55:00,29.9571302,-90.0624389,0,i2065318,2018-11-26,00:55:00
12891,2018-11-26 00:55:00,30.0027137,-90.1070111,0,l3258818,2018-11-26,00:55:00
12892,2018-11-26 00:55:00,29.9547116,-90.069155,0,l4051718,2018-11-26,00:55:00
12894,2018-11-26 00:55:00,29.9547116,-90.069155,0,l4051718,2018-11-26,00:55:00
12903,2018-11-27 13:39:00,29.9169379,-90.1034754,13,k2691918,2018-11-27,13:39:00
12909,2018-11-27 13:39:00,29.9169379,-90.1034754,13,k2691918,2018-11-27,13:39:00
12915,2018-11-27 13:39:00,29.9169379,-90.1034754,13,k2691918,2018-11-27,13:39:00
12921,2018-11-27 13:39:00,29.9169379,-90.1034754,13,k2691918,2018-11-27,13:39:00
12927,2018-11-27 15:00:00,29.9169379,-90.1034754,15,k2691918,2018-11-27,15:00:00
13513,2018-11-28 08:20:00,29.9563033,-90.0648438,8,j3214218,2018-11-28,08:20:00
13517,2018-11-28 08:20:00,29.9563033,-90.0648438,8,j3214218,2018-11-28,08:20:00
13773,2018-11-29 18:25:00,29.9679481,-90.04501049999999,18,k3378618,2018-11-29,18:25:00
13821,2018-11-29 18:25:00,29.9679481,-90.04501049999999,18,k3378618,2018-11-29,18:25:00
13869,2018-11-29 18:25:00,29.9679481,-90.04501049999999,18,k3378618,2018-11-29,18:25:00
13917,2018-11-29 18:25:00,29.9679481,-90.04501049999999,18,k3378618,2018-11-29,18:25:00
14166,2018-12-01 14:15:00,29.9618184,-90.0905196,14,k3698818,2018-12-01,14:15:00
14172,2018-12-01 14:15:00,29.9618184,-90.0905196,14,k3698818,2018-12-01,14:15:00
14202,2018-12-02 18:58:00,29.9683334,-90.0303487,18,k3900518,2018-12-02,18:58:00
14206,2018-12-02 18:58:00,29.9224024,-90.0173925,18,k2301418,2018-12-02,18:58:00
14210,2018-12-02 18:58:00,29.9547116,-90.069155,18,k2741318,2018-12-02,18:58:00
14212,2018-12-02 18:58:00,29.9547116,-90.069155,18,k2741318,2018-12-02,18:58:00
14214,2018-12-02 18:58:00,29.9350399,-90.1059266,18,j2163318,2018-12-02,18:58:00
14222,2018-12-02 18:58:00,29.9350399,-90.1059266,18,j2163318,2018-12-02,18:58:00
14230,2018-12-02 18:58:00,29.9562778,-90.0677477,18,j4041618,2018-12-02,18:58:00
14231,2018-12-02 18:58:00,29.9332312,-90.0841896,18,j2442318,2018-12-02,18:58:00
14233,2018-12-02 18:58:00,29.9332312,-90.0841896,18,j2442318,2018-12-02,18:58:00
14235,2018-12-02 18:58:00,29.9961754,-90.0591483,18,i3140818,2018-12-02,18:58:00
14236,2018-12-02 18:58:00,43.0759678,-107.2902839,18,l3857218,2018-12-02,18:58:00
14240,2018-12-02 18:58:00,29.965892,-90.1162798,18,l3972718,2018-12-02,18:58:00
14242,2018-12-02 18:58:00,29.965892,-90.1162798,18,l3972718,2018-12-02,18:58:00
14244,2018-12-02 18:58:00,29.9697601,-90.0996782,18,k3910018,2018-12-02,18:58:00
14248,2018-12-02 18:58:00,29.9665542,-90.0866156,18,l0135918,2018-12-02,18:58:00
14264,2018-12-02 18:58:00,29.9665542,-90.0866156,18,l0135918,2018-12-02,18:58:00
14280,2018-12-02 18:58:00,29.9665542,-90.0866156,18,l0135918,2018-12-02,18:58:00
14296,2018-12-02 18:58:00,29.9665542,-90.0866156,18,l0135918,2018-12-02,18:58:00
14312,2018-12-02 18:58:00,29.981193,-90.041021,18,k3821218,2018-12-02,18:58:00
14314,2018-12-02 18:58:00,29.981193,-90.041021,18,k3821218,2018-12-02,18:58:00
14316,2018-12-02 18:58:00,30.0097588,-90.02089199999999,18,k2415418,2018-12-02,18:58:00
14363,2018-12-03 13:05:00,29.9694536,-90.033219,13,e2287418,2018-12-03,13:05:00
14373,2018-12-03 13:05:00,29.9694536,-90.033219,13,e2287418,2018-12-03,13:05:00
14383,2018-12-03 13:05:00,29.9694536,-90.033219,13,e2287418,2018-12-03,13:05:00
14393,2018-12-03 13:05:00,29.9694536,-90.033219,13,e2287418,2018-12-03,13:05:00
14403,2018-12-03 13:05:00,29.9694536,-90.033219,13,e2287418,2018-12-03,13:05:00
14413,2018-12-03 16:52:00,29.9694536,-90.033219,16,e2287418,2018-12-03,16:52:00
14423,2018-12-03 16:52:00,29.9694536,-90.033219,16,e2287418,2018-12-03,16:52:00
14439,2018-12-04 00:45:00,29.9587961,-90.1172672,0,l1634518,2018-12-04,00:45:00
14490,2018-12-04 13:30:00,29.9547116,-90.069155,13,l0013418,2018-12-04,13:30:00
14498,2018-12-04 13:56:00,29.9547116,-90.069155,13,l0013418,2018-12-04,13:56:00
