occurred_date_time,latitude,longitude,occurred_date,occurred_time
2018-05-03 23:34:00,29.9538711,-90.0698991,2018-05-03,23:34:00
2018-05-03 23:50:00,29.9538711,-90.0698991,2018-05-03,23:50:00
2018-05-03 23:50:00,29.9538711,-90.0698991,2018-05-03,23:50:00
2018-05-03 23:50:00,29.9538711,-90.0698991,2018-05-03,23:50:00
2018-05-03 23:50:00,29.969793,-90.1057635,2018-05-03,23:50:00
2018-05-04 15:05:00,29.9528731,-90.1317272,2018-05-04,15:05:00
2018-05-05 02:30:00,29.9581685,-90.097431,2018-05-05,02:30:00
2018-05-05 04:00:00,29.9266718,-90.1008088,2018-05-05,04:00:00
2018-05-05 04:48:00,29.9587961,-90.1172672,2018-05-05,04:48:00
2018-05-05 10:30:00,29.9587961,-90.1172672,2018-05-05,10:30:00
2018-05-05 10:30:00,29.947339,-90.1281357,2018-05-05,10:30:00
2018-05-05 17:17:00,29.9380076,-90.0413713,2018-05-05,17:17:00
2018-05-06 02:00:00,29.967587,-90.086426,2018-05-06,02:00:00
2018-05-06 02:00:00,29.9361026,-90.0851819,2018-05-06,02:00:00
2018-05-06 02:00:00,29.9361026,-90.0851819,2018-05-06,02:00:00
2018-05-06 03:00:00,29.9361026,-90.0851819,2018-05-06,03:00:00
2018-05-06 03:30:00,29.9361026,-90.0851819,2018-05-06,03:30:00
2018-05-06 03:30:00,29.9390577,-90.0945582,2018-05-06,03:30:00
2018-05-06 03:30:00,29.9390577,-90.0945582,2018-05-06,03:30:00
2018-05-06 03:30:00,29.9390577,-90.0945582,2018-05-06,03:30:00
2018-05-06 11:06:00,29.9390577,-90.0945582,2018-05-06,11:06:00
2018-05-06 11:06:00,29.9390577,-90.0945582,2018-05-06,11:06:00
2018-05-08 08:40:00,29.9390577,-90.0945582,2018-05-08,08:40:00
2018-05-08 08:40:00,29.969779,-90.0395958,2018-05-08,08:40:00
2018-05-08 08:40:00,29.969779,-90.0395958,2018-05-08,08:40:00
2018-05-08 08:40:00,29.9672124,-90.0331624,2018-05-08,08:40:00
2018-05-09 02:33:00,29.9292568,-90.0953593,2018-05-09,02:33:00
2018-05-09 21:00:00,29.9223387,-90.1078948,2018-05-09,21:00:00
2018-05-10 00:00:00,29.9223387,-90.1078948,2018-05-10,00:00:00
2018-05-10 18:07:00,30.0065753,-90.118539,2018-05-10,18:07:00
2018-05-11 00:05:00,30.0065753,-90.118539,2018-05-11,00:05:00
2018-05-11 00:05:00,29.9580265,-90.085768,2018-05-11,00:05:00
2018-05-11 00:05:00,29.9580265,-90.085768,2018-05-11,00:05:00
2018-05-11 00:05:00,29.9547116,-90.069155,2018-05-11,00:05:00
2018-05-11 00:05:00,29.9547116,-90.069155,2018-05-11,00:05:00
2018-05-11 00:05:00,29.9547116,-90.069155,2018-05-11,00:05:00
2018-05-11 10:00:00,29.9547116,-90.069155,2018-05-11,10:00:00
2018-05-11 10:00:00,29.9547116,-90.069155,2018-05-11,10:00:00
2018-05-11 12:31:00,29.9547116,-90.069155,2018-05-11,12:31:00
2018-05-12 03:30:00,29.9547116,-90.069155,2018-05-12,03:30:00
2018-05-12 03:30:00,29.9547116,-90.069155,2018-05-12,03:30:00
2018-05-12 05:22:00,29.9587961,-90.1172672,2018-05-12,05:22:00
2018-05-12 05:45:00,29.9587961,-90.1172672,2018-05-12,05:45:00
2018-05-12 05:45:00,29.9690663,-90.0865692,2018-05-12,05:45:00
2018-05-12 05:45:00,29.9690663,-90.0865692,2018-05-12,05:45:00
